Date,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,2024/11/15,
689.00,0.69,2.56,3.87,12.61,1.77,1.39,1.25,0.87,0.32,0.38,0.42,0.46,0.52,0.61,0.51,0.46,0.51,0.38,0.45,0.30,0.27,0.27,0.27,0.39,0.79,0.35,0.32,0.13,0.18,0.20,0.22,0.20,0.14,0.21,0.11,0.16,0.21,0.18,0.16,0.15,0.10,0.13,0.12,0.13,0.10,0.14,0.13,0.18,0.13,0.13,0.14,0.15,0.20,
690.00,0.70,2.57,3.86,12.57,1.74,1.37,1.24,0.87,0.34,0.37,0.44,0.48,0.53,0.59,0.50,0.45,0.51,0.36,0.44,0.29,0.28,0.29,0.29,0.34,0.76,0.35,0.29,0.15,0.16,0.15,0.18,0.21,0.17,0.21,0.13,0.19,0.19,0.14,0.15,0.12,0.10,0.13,0.14,0.11,0.12,0.13,0.12,0.19,0.10,0.13,0.14,0.14,0.23,
691.00,0.69,2.55,3.82,12.59,1.70,1.40,1.25,0.89,0.35,0.38,0.41,0.54,0.53,0.57,0.52,0.41,0.52,0.36,0.43,0.29,0.29,0.31,0.29,0.32,0.74,0.36,0.27,0.14,0.18,0.16,0.18,0.21,0.14,0.18,0.12,0.17,0.20,0.12,0.14,0.12,0.09,0.13,0.12,0.12,0.12,0.12,0.13,0.21,0.08,0.11,0.12,0.15,0.24,
692.00,0.67,2.53,3.86,12.63,1.68,1.44,1.23,0.87,0.38,0.38,0.40,0.58,0.54,0.55,0.51,0.41,0.52,0.34,0.41,0.30,0.28,0.31,0.26,0.28,0.75,0.40,0.23,0.15,0.21,0.15,0.18,0.23,0.10,0.21,0.14,0.17,0.19,0.14,0.14,0.14,0.10,0.12,0.10,0.11,0.11,0.14,0.11,0.18,0.07,0.09,0.10,0.14,0.20,
693.00,0.67,2.55,3.88,12.70,1.66,1.47,1.22,0.87,0.42,0.37,0.35,0.63,0.54,0.50,0.49,0.43,0.48,0.34,0.37,0.31,0.25,0.28,0.24,0.28,0.79,0.40,0.20,0.16,0.24,0.16,0.20,0.21,0.12,0.23,0.18,0.18,0.20,0.12,0.16,0.14,0.10,0.12,0.10,0.14,0.12,0.18,0.10,0.14,0.09,0.11,0.13,0.15,0.15,
694.00,0.67,2.60,3.91,12.78,1.66,1.46,1.19,0.88,0.41,0.37,0.34,0.66,0.53,0.53,0.48,0.46,0.46,0.33,0.34,0.31,0.28,0.28,0.21,0.26,0.82,0.38,0.26,0.17,0.21,0.20,0.19,0.16,0.15,0.24,0.22,0.18,0.20,0.15,0.14,0.15,0.15,0.15,0.14,0.14,0.12,0.19,0.11,0.11,0.09,0.11,0.15,0.12,0.12,
695.00,0.69,2.59,3.91,12.89,1.71,1.47,1.22,0.87,0.40,0.34,0.33,0.65,0.56,0.53,0.50,0.47,0.43,0.33,0.37,0.35,0.25,0.27,0.20,0.26,0.87,0.38,0.32,0.20,0.19,0.23,0.23,0.11,0.16,0.21,0.22,0.18,0.20,0.18,0.15,0.19,0.18,0.15,0.14,0.19,0.13,0.20,0.12,0.09,0.11,0.12,0.10,0.15,0.12,
696.00,0.73,2.63,3.97,13.02,1.76,1.42,1.24,0.86,0.41,0.35,0.34,0.60,0.56,0.54,0.50,0.45,0.42,0.33,0.36,0.36,0.24,0.29,0.21,0.29,0.89,0.40,0.33,0.24,0.22,0.22,0.23,0.07,0.22,0.21,0.20,0.20,0.20,0.20,0.17,0.22,0.20,0.15,0.15,0.18,0.13,0.22,0.12,0.08,0.17,0.10,0.10,0.15,0.14,
697.00,0.78,2.63,3.96,13.09,1.82,1.40,1.25,0.87,0.36,0.36,0.35,0.57,0.56,0.57,0.51,0.48,0.42,0.33,0.37,0.39,0.21,0.31,0.23,0.30,0.91,0.40,0.39,0.21,0.24,0.22,0.23,0.03,0.24,0.21,0.19,0.19,0.20,0.22,0.20,0.23,0.19,0.15,0.19,0.19,0.13,0.21,0.16,0.10,0.18,0.14,0.14,0.15,0.15,
698.00,0.81,2.59,3.96,13.13,1.84,1.39,1.29,0.89,0.32,0.40,0.34,0.54,0.59,0.59,0.47,0.48,0.42,0.36,0.40,0.42,0.22,0.32,0.24,0.31,0.89,0.38,0.36,0.23,0.22,0.20,0.22,0.05,0.24,0.22,0.18,0.17,0.19,0.25,0.21,0.24,0.18,0.13,0.19,0.21,0.15,0.19,0.20,0.14,0.17,0.15,0.15,0.15,0.16,
699.00,0.81,2.56,3.94,13.13,1.85,1.37,1.29,0.91,0.30,0.42,0.33,0.50,0.59,0.58,0.50,0.49,0.41,0.34,0.39,0.44,0.19,0.32,0.27,0.38,0.83,0.40,0.34,0.23,0.21,0.14,0.21,0.11,0.22,0.20,0.15,0.16,0.19,0.22,0.22,0.23,0.15,0.07,0.18,0.20,0.16,0.17,0.18,0.13,0.22,0.14,0.16,0.17,0.17,
700.00,0.75,2.58,3.95,13.09,1.83,1.39,1.25,0.93,0.32,0.41,0.30,0.48,0.60,0.57,0.51,0.45,0.36,0.34,0.40,0.41,0.19,0.32,0.22,0.41,0.79,0.39,0.33,0.22,0.24,0.12,0.22,0.14,0.19,0.21,0.12,0.19,0.19,0.21,0.20,0.22,0.12,0.05,0.17,0.12,0.15,0.16,0.18,0.13,0.25,0.11,0.17,0.14,0.14,
701.00,0.72,2.59,3.97,13.05,1.80,1.44,1.26,0.94,0.31,0.43,0.34,0.48,0.60,0.55,0.51,0.47,0.36,0.33,0.42,0.40,0.23,0.29,0.23,0.38,0.79,0.36,0.28,0.20,0.21,0.09,0.22,0.14,0.17,0.21,0.14,0.20,0.18,0.22,0.18,0.18,0.12,0.07,0.14,0.13,0.15,0.16,0.16,0.12,0.25,0.13,0.15,0.11,0.11,
702.00,0.70,2.63,3.97,13.06,1.80,1.45,1.28,0.93,0.35,0.39,0.34,0.48,0.56,0.55,0.53,0.50,0.42,0.36,0.41,0.39,0.31,0.29,0.23,0.41,0.81,0.33,0.22,0.21,0.23,0.12,0.24,0.16,0.16,0.20,0.17,0.18,0.16,0.21,0.20,0.13,0.11,0.10,0.10,0.12,0.12,0.17,0.15,0.12,0.24,0.08,0.12,0.13,0.11,
703.00,0.68,2.67,3.93,13.10,1.79,1.47,1.25,0.88,0.38,0.36,0.38,0.48,0.56,0.56,0.54,0.50,0.44,0.39,0.43,0.34,0.33,0.29,0.26,0.43,0.82,0.32,0.24,0.22,0.24,0.13,0.23,0.19,0.19,0.23,0.13,0.20,0.17,0.19,0.18,0.12,0.11,0.14,0.09,0.09,0.10,0.16,0.14,0.09,0.20,0.07,0.12,0.15,0.14,
704.00,0.70,2.69,3.93,13.18,1.82,1.51,1.31,0.89,0.40,0.34,0.41,0.50,0.57,0.59,0.58,0.53,0.44,0.40,0.42,0.30,0.40,0.31,0.29,0.40,0.85,0.33,0.23,0.27,0.22,0.14,0.17,0.20,0.22,0.24,0.16,0.24,0.21,0.18,0.18,0.13,0.08,0.13,0.07,0.09,0.09,0.18,0.10,0.10,0.16,0.11,0.13,0.16,0.15,
705.00,0.70,2.68,3.97,13.23,1.80,1.48,1.32,0.92,0.41,0.36,0.42,0.51,0.56,0.59,0.56,0.56,0.48,0.38,0.46,0.30,0.38,0.28,0.29,0.39,0.90,0.33,0.19,0.29,0.24,0.19,0.17,0.22,0.26,0.22,0.15,0.27,0.17,0.19,0.15,0.11,0.06,0.18,0.06,0.12,0.13,0.20,0.10,0.11,0.17,0.10,0.13,0.18,0.20,
706.00,0.72,2.63,3.98,13.29,1.84,1.46,1.31,0.90,0.42,0.39,0.41,0.50,0.56,0.62,0.56,0.54,0.47,0.38,0.45,0.32,0.38,0.28,0.33,0.40,0.87,0.35,0.21,0.26,0.27,0.24,0.14,0.25,0.29,0.22,0.14,0.32,0.15,0.22,0.15,0.14,0.05,0.18,0.08,0.16,0.14,0.22,0.13,0.14,0.16,0.09,0.14,0.19,0.21,
707.00,0.71,2.62,3.99,13.31,1.80,1.47,1.29,0.87,0.45,0.40,0.36,0.52,0.56,0.62,0.56,0.54,0.47,0.40,0.49,0.31,0.36,0.26,0.31,0.40,0.87,0.36,0.21,0.27,0.23,0.25,0.11,0.22,0.31,0.23,0.08,0.36,0.16,0.21,0.18,0.15,0.06,0.20,0.12,0.18,0.16,0.28,0.11,0.15,0.16,0.10,0.17,0.20,0.21,
708.00,0.73,2.63,4.03,13.36,1.83,1.44,1.32,0.87,0.43,0.41,0.34,0.53,0.56,0.67,0.50,0.54,0.43,0.37,0.48,0.37,0.36,0.24,0.26,0.41,0.87,0.37,0.22,0.25,0.22,0.27,0.12,0.26,0.33,0.21,0.08,0.31,0.16,0.22,0.18,0.16,0.12,0.17,0.16,0.18,0.18,0.26,0.11,0.17,0.16,0.09,0.15,0.17,0.17,
709.00,0.73,2.59,4.03,13.39,1.81,1.43,1.32,0.83,0.45,0.43,0.28,0.52,0.55,0.68,0.43,0.51,0.41,0.38,0.47,0.42,0.33,0.25,0.21,0.44,0.89,0.39,0.23,0.21,0.27,0.29,0.16,0.23,0.34,0.18,0.07,0.31,0.16,0.24,0.19,0.16,0.13,0.19,0.21,0.12,0.17,0.25,0.12,0.17,0.14,0.09,0.13,0.19,0.13,
710.00,0.73,2.56,4.05,13.36,1.79,1.48,1.30,0.86,0.45,0.42,0.33,0.53,0.52,0.68,0.44,0.50,0.45,0.42,0.40,0.45,0.34,0.23,0.21,0.45,0.86,0.40,0.22,0.17,0.26,0.26,0.10,0.21,0.28,0.17,0.10,0.24,0.21,0.23,0.19,0.14,0.19,0.16,0.23,0.12,0.17,0.22,0.17,0.15,0.13,0.07,0.13,0.18,0.13,
711.00,0.74,2.59,4.03,13.33,1.74,1.45,1.36,0.81,0.44,0.40,0.35,0.53,0.57,0.66,0.42,0.48,0.45,0.40,0.39,0.46,0.34,0.26,0.14,0.41,0.91,0.42,0.26,0.16,0.18,0.25,0.11,0.20,0.22,0.19,0.13,0.20,0.25,0.24,0.15,0.12,0.28,0.12,0.25,0.09,0.16,0.16,0.15,0.08,0.13,0.08,0.12,0.19,0.10,
712.00,0.72,2.61,4.00,13.30,1.72,1.40,1.37,0.85,0.43,0.39,0.38,0.49,0.61,0.66,0.44,0.48,0.46,0.36,0.36,0.44,0.31,0.27,0.15,0.36,0.89,0.43,0.30,0.19,0.13,0.22,0.11,0.25,0.19,0.19,0.13,0.16,0.25,0.24,0.10,0.16,0.27,0.14,0.26,0.09,0.13,0.16,0.12,0.08,0.09,0.12,0.17,0.17,0.12,
713.00,0.72,2.63,3.96,13.26,1.72,1.42,1.36,0.89,0.38,0.36,0.39,0.46,0.57,0.60,0.45,0.43,0.49,0.35,0.32,0.45,0.30,0.28,0.18,0.30,0.84,0.45,0.24,0.19,0.10,0.16,0.10,0.23,0.19,0.20,0.16,0.20,0.21,0.27,0.05,0.18,0.24,0.14,0.28,0.12,0.15,0.13,0.11,0.06,0.07,0.16,0.16,0.14,0.13,
714.00,0.74,2.64,3.93,13.07,1.67,1.41,1.32,0.92,0.31,0.35,0.40,0.43,0.61,0.55,0.43,0.41,0.55,0.35,0.31,0.40,0.31,0.27,0.22,0.29,0.81,0.40,0.23,0.17,0.10,0.18,0.15,0.23,0.18,0.22,0.15,0.16,0.18,0.28,0.07,0.21,0.24,0.12,0.23,0.18,0.14,0.10,0.11,0.10,0.08,0.23,0.14,0.16,0.20,
715.00,0.75,2.59,3.88,12.91,1.65,1.34,1.30,0.95,0.30,0.34,0.36,0.38,0.63,0.53,0.44,0.40,0.51,0.34,0.32,0.34,0.32,0.32,0.24,0.25,0.78,0.43,0.24,0.15,0.14,0.16,0.16,0.21,0.22,0.22,0.16,0.21,0.08,0.24,0.08,0.25,0.21,0.20,0.22,0.21,0.18,0.08,0.13,0.10,0.07,0.20,0.14,0.10,0.20,
716.00,0.74,2.53,3.75,12.57,1.64,1.31,1.19,0.91,0.26,0.35,0.39,0.36,0.58,0.58,0.42,0.39,0.51,0.36,0.33,0.38,0.32,0.32,0.29,0.25,0.73,0.39,0.24,0.19,0.14,0.20,0.18,0.21,0.24,0.22,0.17,0.24,0.08,0.17,0.12,0.25,0.16,0.24,0.19,0.24,0.14,0.06,0.12,0.11,0.10,0.23,0.17,0.03,0.20,
717.00,0.77,2.43,3.69,12.18,1.60,1.32,1.13,0.87,0.30,0.35,0.36,0.41,0.57,0.60,0.36,0.35,0.47,0.33,0.30,0.34,0.32,0.32,0.32,0.23,0.69,0.38,0.25,0.16,0.18,0.18,0.17,0.20,0.24,0.20,0.14,0.23,0.07,0.16,0.13,0.22,0.16,0.21,0.13,0.24,0.15,0.05,0.13,0.14,0.13,0.20,0.13,0.00,0.19,
718.00,0.71,2.35,3.57,11.90,1.60,1.30,1.06,0.86,0.31,0.31,0.34,0.40,0.53,0.58,0.38,0.41,0.41,0.29,0.35,0.34,0.33,0.30,0.29,0.23,0.69,0.36,0.30,0.11,0.16,0.22,0.18,0.21,0.23,0.11,0.14,0.26,0.13,0.16,0.16,0.19,0.15,0.18,0.11,0.20,0.09,0.09,0.08,0.17,0.13,0.17,0.13,-0.02,0.16,
719.00,0.67,2.29,3.53,11.67,1.57,1.28,1.05,0.79,0.28,0.28,0.31,0.43,0.54,0.53,0.41,0.39,0.35,0.27,0.35,0.36,0.30,0.35,0.30,0.24,0.70,0.35,0.23,0.12,0.15,0.25,0.23,0.15,0.24,0.05,0.14,0.25,0.11,0.14,0.14,0.16,0.10,0.26,0.12,0.16,0.05,0.10,0.12,0.19,0.12,0.06,0.16,-0.08,0.18,
720.00,0.63,2.22,3.44,11.53,1.56,1.27,1.02,0.76,0.23,0.34,0.29,0.48,0.51,0.59,0.43,0.39,0.42,0.33,0.34,0.39,0.27,0.35,0.28,0.26,0.69,0.37,0.29,0.14,0.10,0.25,0.30,0.14,0.20,0.00,0.13,0.25,0.14,0.10,0.13,0.14,0.05,0.18,0.09,0.11,-0.00,0.12,0.10,0.17,0.10,0.06,0.18,-0.01,0.16,
721.00,0.61,2.19,3.50,11.48,1.59,1.27,1.06,0.78,0.27,0.32,0.28,0.46,0.51,0.57,0.44,0.42,0.43,0.26,0.35,0.34,0.24,0.36,0.27,0.25,0.75,0.33,0.30,0.15,0.02,0.24,0.30,0.16,0.14,0.04,0.17,0.22,0.10,0.13,0.14,0.13,0.04,0.14,0.05,0.04,0.01,0.16,0.08,0.14,0.10,0.04,0.26,0.10,0.18,
722.00,0.55,2.21,3.49,11.53,1.57,1.24,1.06,0.75,0.21,0.38,0.29,0.44,0.53,0.55,0.42,0.44,0.43,0.27,0.37,0.32,0.25,0.41,0.27,0.32,0.77,0.36,0.22,0.17,0.02,0.22,0.29,0.19,0.13,0.10,0.22,0.20,0.10,0.11,0.14,0.15,0.04,0.11,0.07,0.04,-0.02,0.15,0.08,0.11,0.10,0.04,0.29,0.15,0.14,
723.00,0.56,2.17,3.51,11.46,1.59,1.20,1.06,0.73,0.17,0.44,0.31,0.43,0.60,0.56,0.43,0.41,0.45,0.31,0.36,0.28,0.22,0.41,0.25,0.33,0.78,0.36,0.22,0.13,0.06,0.15,0.27,0.13,0.11,0.11,0.25,0.13,0.03,0.09,0.18,0.07,-0.03,0.08,0.06,0.05,-0.01,0.14,0.07,0.06,0.11,0.10,0.22,0.19,0.16,
724.00,0.56,2.10,3.53,11.42,1.63,1.24,1.02,0.72,0.25,0.47,0.29,0.40,0.56,0.57,0.39,0.37,0.40,0.30,0.35,0.25,0.18,0.37,0.24,0.30,0.80,0.41,0.29,0.16,0.12,0.09,0.23,0.12,0.09,0.13,0.28,0.14,0.04,0.10,0.15,0.08,0.00,0.01,-0.01,0.08,0.05,0.14,0.06,-0.01,0.14,0.17,0.18,0.21,0.18,
725.00,0.53,2.09,3.59,11.41,1.61,1.22,1.04,0.75,0.35,0.38,0.34,0.40,0.54,0.54,0.36,0.41,0.44,0.28,0.37,0.20,0.14,0.37,0.23,0.35,0.74,0.48,0.26,0.15,0.12,0.12,0.22,0.12,0.09,0.14,0.29,0.11,0.06,0.15,0.16,0.03,0.05,0.10,-0.04,0.11,0.09,0.15,0.05,0.03,0.18,0.18,0.14,0.20,0.19,
726.00,0.55,2.08,3.61,11.38,1.61,1.26,0.99,0.69,0.31,0.39,0.32,0.41,0.51,0.54,0.33,0.44,0.45,0.32,0.34,0.17,0.13,0.33,0.24,0.32,0.73,0.46,0.22,0.16,0.20,0.07,0.24,0.09,0.12,0.13,0.24,0.04,0.09,0.12,0.18,0.09,0.11,0.11,-0.01,0.13,0.11,0.12,0.14,0.07,0.12,0.21,0.10,0.18,0.21,
727.00,0.59,2.13,3.57,11.38,1.68,1.24,1.03,0.67,0.31,0.38,0.35,0.40,0.54,0.54,0.34,0.40,0.48,0.32,0.33,0.17,0.14,0.31,0.17,0.31,0.74,0.43,0.28,0.11,0.21,0.10,0.23,0.10,0.17,0.13,0.22,0.04,0.11,0.17,0.18,0.13,0.10,0.11,-0.02,0.17,0.14,0.13,0.17,0.07,0.10,0.22,0.05,0.14,0.19,
728.00,0.61,2.15,3.55,11.40,1.68,1.26,1.03,0.69,0.28,0.35,0.36,0.38,0.48,0.56,0.37,0.41,0.46,0.34,0.34,0.24,0.20,0.30,0.21,0.30,0.76,0.43,0.28,0.17,0.20,0.16,0.26,0.08,0.19,0.13,0.19,0.06,0.18,0.19,0.12,0.23,0.13,0.07,0.02,0.16,0.15,0.11,0.19,0.09,0.10,0.22,0.05,0.13,0.18,
729.00,0.59,2.21,3.55,11.46,1.68,1.23,1.05,0.72,0.17,0.37,0.36,0.36,0.48,0.50,0.42,0.42,0.53,0.29,0.33,0.29,0.21,0.29,0.24,0.34,0.74,0.43,0.27,0.19,0.13,0.15,0.24,0.12,0.19,0.12,0.17,0.13,0.18,0.18,0.09,0.21,0.17,0.05,0.04,0.15,0.15,0.06,0.22,0.09,0.09,0.22,0.08,0.21,0.17,
730.00,0.64,2.23,3.58,11.54,1.68,1.24,1.07,0.73,0.14,0.44,0.34,0.35,0.53,0.51,0.46,0.37,0.50,0.30,0.31,0.32,0.27,0.26,0.22,0.31,0.75,0.44,0.34,0.23,0.07,0.12,0.22,0.17,0.15,0.14,0.15,0.16,0.16,0.17,0.06,0.24,0.16,0.08,0.11,0.15,0.14,0.08,0.20,0.06,0.07,0.21,0.09,0.19,0.18,
731.00,0.61,2.32,3.58,11.74,1.65,1.26,1.07,0.77,0.13,0.47,0.37,0.38,0.52,0.47,0.50,0.40,0.53,0.31,0.33,0.32,0.29,0.28,0.18,0.32,0.74,0.43,0.31,0.16,0.12,0.12,0.20,0.21,0.07,0.12,0.11,0.13,0.18,0.20,0.08,0.21,0.11,0.12,0.19,0.15,0.11,0.12,0.13,0.01,0.05,0.19,0.12,0.18,0.14,
732.00,0.62,2.34,3.62,11.84,1.69,1.30,1.08,0.79,0.15,0.47,0.36,0.41,0.46,0.49,0.48,0.45,0.52,0.34,0.29,0.36,0.29,0.30,0.21,0.31,0.69,0.44,0.34,0.09,0.15,0.12,0.21,0.18,0.04,0.07,0.09,0.15,0.19,0.13,0.09,0.17,0.12,0.12,0.21,0.17,0.15,0.15,0.10,0.01,0.03,0.22,0.11,0.23,0.12,
733.00,0.63,2.37,3.70,12.02,1.74,1.30,1.07,0.81,0.21,0.51,0.33,0.40,0.48,0.50,0.50,0.48,0.52,0.41,0.28,0.30,0.20,0.31,0.25,0.36,0.63,0.42,0.36,0.10,0.12,0.14,0.17,0.19,0.03,0.04,0.08,0.08,0.17,0.11,0.14,0.13,0.11,0.20,0.21,0.14,0.17,0.19,0.10,0.08,0.02,0.24,0.15,0.19,0.08,
734.00,0.66,2.43,3.72,12.19,1.75,1.30,1.08,0.80,0.28,0.54,0.41,0.47,0.49,0.57,0.50,0.49,0.52,0.43,0.30,0.23,0.21,0.31,0.22,0.37,0.60,0.41,0.37,0.05,0.19,0.17,0.15,0.15,0.03,0.05,0.08,0.07,0.15,0.15,0.12,0.15,0.16,0.20,0.19,0.14,0.15,0.20,0.12,0.07,0.07,0.19,0.12,0.16,0.10,
735.00,0.69,2.45,3.73,12.29,1.76,1.33,1.12,0.77,0.38,0.50,0.42,0.55,0.45,0.62,0.48,0.49,0.47,0.45,0.32,0.18,0.18,0.30,0.25,0.39,0.62,0.37,0.26,0.03,0.27,0.19,0.15,0.15,0.06,0.11,0.10,0.08,0.18,0.20,0.16,0.14,0.17,0.20,0.18,0.11,0.17,0.19,0.10,0.09,0.03,0.14,0.11,0.15,0.10,
736.00,0.71,2.48,3.72,12.33,1.82,1.33,1.10,0.75,0.45,0.47,0.37,0.54,0.44,0.61,0.44,0.49,0.46,0.41,0.32,0.19,0.23,0.30,0.25,0.38,0.65,0.33,0.34,0.06,0.20,0.20,0.15,0.08,0.11,0.13,0.10,0.08,0.18,0.19,0.16,0.24,0.18,0.20,0.14,0.13,0.16,0.17,0.11,0.18,0.02,0.14,0.08,0.12,0.13,
737.00,0.66,2.51,3.67,12.43,1.86,1.31,1.13,0.76,0.46,0.42,0.38,0.52,0.52,0.61,0.45,0.44,0.42,0.40,0.35,0.19,0.26,0.31,0.22,0.34,0.69,0.30,0.31,0.15,0.18,0.23,0.12,0.14,0.13,0.22,0.12,0.13,0.16,0.20,0.18,0.28,0.21,0.20,0.18,0.15,0.17,0.12,0.13,0.21,0.05,0.08,0.06,0.12,0.18,
738.00,0.65,2.47,3.69,12.50,1.76,1.34,1.23,0.74,0.45,0.37,0.33,0.55,0.51,0.60,0.43,0.41,0.42,0.38,0.37,0.20,0.30,0.31,0.25,0.33,0.76,0.33,0.24,0.18,0.20,0.24,0.08,0.12,0.17,0.27,0.13,0.19,0.16,0.22,0.20,0.33,0.23,0.17,0.16,0.15,0.17,0.10,0.15,0.20,0.11,-0.00,0.00,0.14,0.23,
739.00,0.65,2.47,3.72,12.51,1.76,1.35,1.21,0.75,0.40,0.39,0.30,0.49,0.50,0.62,0.42,0.40,0.44,0.40,0.37,0.22,0.31,0.30,0.29,0.32,0.78,0.35,0.26,0.19,0.18,0.18,0.06,0.12,0.22,0.30,0.16,0.24,0.14,0.22,0.20,0.32,0.21,0.14,0.14,0.15,0.20,0.08,0.15,0.22,0.11,0.03,-0.03,0.12,0.21,
740.00,0.59,2.49,3.74,12.56,1.73,1.28,1.21,0.72,0.37,0.40,0.31,0.46,0.53,0.61,0.39,0.42,0.53,0.37,0.37,0.25,0.34,0.31,0.27,0.27,0.84,0.36,0.29,0.18,0.20,0.20,0.08,0.13,0.20,0.35,0.18,0.25,0.14,0.19,0.21,0.29,0.22,0.10,0.14,0.17,0.19,0.13,0.18,0.22,0.20,0.06,0.00,0.15,0.17,
741.00,0.60,2.49,3.72,12.60,1.72,1.26,1.17,0.69,0.37,0.42,0.30,0.50,0.53,0.62,0.38,0.45,0.52,0.38,0.37,0.25,0.35,0.28,0.30,0.32,0.84,0.40,0.25,0.21,0.19,0.16,0.09,0.18,0.22,0.29,0.20,0.26,0.19,0.20,0.28,0.18,0.23,0.11,0.16,0.20,0.22,0.14,0.22,0.20,0.17,0.08,0.04,0.18,0.14,
742.00,0.66,2.47,3.76,12.72,1.67,1.28,1.15,0.65,0.43,0.41,0.27,0.51,0.50,0.56,0.36,0.49,0.55,0.36,0.40,0.22,0.32,0.24,0.28,0.32,0.86,0.44,0.26,0.23,0.12,0.17,0.09,0.18,0.24,0.25,0.22,0.25,0.15,0.17,0.23,0.13,0.23,0.10,0.15,0.18,0.24,0.14,0.21,0.17,0.16,0.12,0.08,0.21,0.13,
743.00,0.64,2.46,3.80,12.82,1.74,1.27,1.15,0.67,0.45,0.42,0.27,0.52,0.53,0.54,0.41,0.48,0.54,0.33,0.43,0.20,0.31,0.28,0.27,0.38,0.81,0.42,0.25,0.18,0.18,0.14,0.14,0.19,0.22,0.22,0.20,0.28,0.13,0.16,0.18,0.13,0.19,0.08,0.11,0.14,0.26,0.16,0.16,0.16,0.17,0.19,0.09,0.26,0.15,
744.00,0.67,2.43,3.83,12.83,1.73,1.33,1.16,0.66,0.48,0.38,0.30,0.56,0.58,0.56,0.47,0.50,0.52,0.35,0.48,0.17,0.32,0.26,0.19,0.38,0.79,0.44,0.28,0.11,0.20,0.16,0.16,0.21,0.19,0.20,0.20,0.24,0.13,0.13,0.23,0.15,0.26,0.11,0.16,0.09,0.27,0.23,0.17,0.12,0.12,0.19,0.12,0.24,0.21,
745.00,0.78,2.43,3.85,12.87,1.79,1.42,1.21,0.64,0.46,0.34,0.26,0.58,0.57,0.59,0.51,0.49,0.53,0.36,0.54,0.17,0.26,0.27,0.17,0.37,0.73,0.38,0.27,0.12,0.20,0.23,0.12,0.24,0.25,0.20,0.19,0.22,0.10,0.10,0.22,0.14,0.28,0.16,0.13,0.10,0.28,0.18,0.12,0.06,0.09,0.21,0.26,0.23,0.25,
746.00,0.82,2.45,3.85,12.86,1.77,1.49,1.23,0.72,0.47,0.34,0.24,0.51,0.62,0.64,0.58,0.47,0.51,0.43,0.49,0.20,0.25,0.34,0.14,0.32,0.71,0.37,0.25,0.08,0.16,0.27,0.20,0.22,0.26,0.20,0.17,0.18,-0.01,0.08,0.18,0.15,0.21,0.10,0.13,0.02,0.31,0.16,0.07,0.06,0.12,0.16,0.26,0.19,0.27,
747.00,0.82,2.46,3.91,12.80,1.80,1.49,1.20,0.79,0.42,0.34,0.26,0.49,0.64,0.61,0.58,0.48,0.47,0.39,0.44,0.22,0.27,0.36,0.20,0.32,0.68,0.38,0.17,0.07,0.15,0.23,0.22,0.14,0.24,0.14,0.16,0.16,-0.01,0.15,0.13,0.17,0.18,0.09,0.16,-0.01,0.21,0.14,0.05,0.08,0.12,0.17,0.26,0.13,0.28,
748.00,0.87,2.51,3.89,12.78,1.81,1.48,1.18,0.79,0.37,0.36,0.30,0.47,0.61,0.56,0.57,0.46,0.45,0.34,0.41,0.30,0.32,0.33,0.18,0.31,0.70,0.39,0.27,0.07,0.16,0.23,0.23,0.18,0.21,0.13,0.20,0.17,0.05,0.16,0.11,0.16,0.19,0.07,0.15,-0.01,0.19,0.02,0.12,0.04,0.11,0.15,0.30,0.06,0.32,
749.00,0.86,2.55,3.83,12.78,1.70,1.48,1.21,0.82,0.38,0.41,0.31,0.51,0.60,0.50,0.60,0.43,0.48,0.34,0.36,0.29,0.37,0.32,0.22,0.33,0.75,0.39,0.22,0.18,0.16,0.28,0.20,0.28,0.17,0.10,0.16,0.19,0.06,0.19,0.06,0.15,0.18,0.09,0.10,0.06,0.15,0.05,0.07,0.09,0.19,0.13,0.31,0.09,0.31,
750.00,0.83,2.62,3.82,12.82,1.72,1.46,1.11,0.83,0.38,0.42,0.32,0.54,0.58,0.50,0.57,0.43,0.49,0.34,0.32,0.35,0.38,0.28,0.29,0.29,0.77,0.36,0.18,0.23,0.16,0.21,0.19,0.31,0.16,0.06,0.11,0.14,0.08,0.27,0.07,0.18,0.15,0.08,0.10,0.06,0.16,0.14,0.13,0.15,0.20,0.10,0.24,0.13,0.25,
