Date,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,2024/11/13,
683.00,0.14,0.14,0.03,0.08,0.14,0.14,0.19,0.07,0.08,0.07,0.05,0.17,0.16,0.08,0.13,0.20,0.16,0.15,0.14,0.17,0.12,0.17,0.17,0.13,0.23,0.16,0.10,0.24,0.15,0.25,0.25,0.21,0.25,0.25,0.15,0.31,0.39,0.36,0.26,0.34,0.38,0.39,0.36,0.47,0.50,0.29,0.55,0.74,
684.00,0.14,0.13,0.02,0.05,0.14,0.13,0.20,0.10,0.09,0.09,0.04,0.13,0.13,0.09,0.12,0.19,0.16,0.14,0.15,0.17,0.08,0.19,0.20,0.12,0.20,0.16,0.11,0.20,0.11,0.27,0.23,0.23,0.20,0.23,0.18,0.34,0.35,0.32,0.31,0.32,0.41,0.35,0.40,0.48,0.49,0.31,0.55,0.74,
685.00,0.14,0.12,0.06,0.06,0.16,0.12,0.19,0.07,0.12,0.11,0.03,0.13,0.14,0.08,0.11,0.18,0.14,0.14,0.16,0.13,0.07,0.21,0.18,0.13,0.19,0.17,0.13,0.21,0.10,0.26,0.21,0.22,0.19,0.20,0.22,0.33,0.35,0.31,0.29,0.31,0.42,0.33,0.42,0.48,0.46,0.31,0.57,0.74,
686.00,0.11,0.10,0.07,0.08,0.14,0.11,0.16,0.09,0.15,0.09,0.03,0.11,0.13,0.08,0.11,0.16,0.11,0.13,0.16,0.12,0.09,0.20,0.17,0.14,0.18,0.16,0.14,0.22,0.13,0.25,0.20,0.22,0.21,0.18,0.26,0.31,0.33,0.26,0.24,0.23,0.40,0.31,0.41,0.45,0.41,0.31,0.59,0.74,
687.00,0.10,0.10,0.10,0.07,0.11,0.12,0.15,0.08,0.17,0.07,0.04,0.11,0.14,0.08,0.12,0.13,0.12,0.13,0.14,0.12,0.11,0.22,0.16,0.12,0.18,0.16,0.11,0.18,0.14,0.24,0.20,0.20,0.17,0.17,0.22,0.28,0.30,0.22,0.26,0.23,0.36,0.28,0.39,0.42,0.39,0.31,0.60,0.73,
688.00,0.06,0.08,0.08,0.08,0.07,0.15,0.15,0.05,0.12,0.08,0.05,0.12,0.12,0.08,0.13,0.10,0.11,0.12,0.15,0.10,0.13,0.23,0.15,0.16,0.17,0.18,0.13,0.18,0.17,0.22,0.19,0.19,0.16,0.17,0.23,0.26,0.31,0.22,0.24,0.23,0.31,0.28,0.37,0.39,0.34,0.32,0.58,0.70,
689.00,0.03,0.08,0.10,0.08,0.05,0.16,0.15,0.01,0.11,0.06,0.06,0.12,0.08,0.07,0.15,0.09,0.13,0.11,0.11,0.09,0.16,0.22,0.13,0.13,0.18,0.16,0.12,0.19,0.21,0.20,0.20,0.16,0.17,0.17,0.18,0.20,0.32,0.23,0.22,0.22,0.27,0.27,0.34,0.39,0.32,0.34,0.56,0.70,
690.00,0.02,0.08,0.08,0.05,0.03,0.15,0.16,0.04,0.08,0.06,0.07,0.13,0.10,0.07,0.12,0.10,0.16,0.14,0.11,0.11,0.18,0.23,0.15,0.14,0.14,0.16,0.12,0.13,0.20,0.20,0.23,0.16,0.23,0.20,0.18,0.18,0.29,0.24,0.21,0.20,0.26,0.27,0.33,0.37,0.31,0.33,0.55,0.67,
691.00,0.02,0.09,0.09,0.06,0.02,0.13,0.18,0.05,0.06,0.07,0.06,0.13,0.09,0.08,0.10,0.13,0.12,0.13,0.11,0.12,0.19,0.25,0.14,0.13,0.16,0.17,0.13,0.11,0.20,0.22,0.22,0.18,0.19,0.19,0.12,0.19,0.32,0.27,0.20,0.22,0.26,0.30,0.32,0.37,0.33,0.32,0.54,0.64,
692.00,-0.02,0.08,0.10,0.05,0.06,0.10,0.16,0.08,0.06,0.06,0.08,0.16,0.10,0.06,0.10,0.13,0.11,0.11,0.13,0.12,0.19,0.21,0.14,0.11,0.17,0.15,0.13,0.12,0.17,0.21,0.22,0.15,0.19,0.22,0.13,0.21,0.32,0.32,0.19,0.22,0.29,0.31,0.33,0.37,0.36,0.31,0.54,0.64,
693.00,0.02,0.08,0.11,0.01,0.08,0.09,0.11,0.12,0.11,0.09,0.10,0.16,0.10,0.09,0.09,0.14,0.14,0.12,0.16,0.13,0.18,0.19,0.14,0.10,0.15,0.14,0.16,0.11,0.17,0.21,0.21,0.17,0.19,0.23,0.16,0.25,0.30,0.35,0.22,0.25,0.31,0.34,0.34,0.36,0.39,0.30,0.54,0.63,
694.00,0.04,0.10,0.12,0.01,0.10,0.05,0.11,0.09,0.08,0.11,0.14,0.16,0.10,0.11,0.11,0.13,0.13,0.10,0.20,0.14,0.18,0.15,0.16,0.11,0.19,0.11,0.21,0.13,0.18,0.24,0.18,0.16,0.20,0.23,0.18,0.27,0.34,0.36,0.18,0.24,0.29,0.37,0.36,0.36,0.41,0.28,0.55,0.62,
695.00,0.03,0.08,0.11,0.02,0.10,0.01,0.10,0.07,0.08,0.14,0.15,0.18,0.07,0.12,0.15,0.11,0.14,0.04,0.22,0.13,0.16,0.14,0.17,0.11,0.19,0.12,0.24,0.16,0.16,0.22,0.16,0.17,0.17,0.17,0.17,0.29,0.34,0.30,0.19,0.25,0.28,0.34,0.38,0.38,0.43,0.26,0.54,0.63,
696.00,0.07,0.09,0.12,0.04,0.11,0.02,0.12,0.06,0.09,0.12,0.17,0.15,0.07,0.11,0.14,0.10,0.17,0.01,0.21,0.16,0.17,0.12,0.16,0.12,0.17,0.14,0.23,0.19,0.16,0.19,0.18,0.12,0.20,0.21,0.16,0.30,0.35,0.25,0.23,0.27,0.25,0.32,0.40,0.40,0.44,0.24,0.52,0.64,
697.00,0.11,0.11,0.09,0.05,0.06,0.04,0.13,0.07,0.07,0.16,0.16,0.11,0.05,0.10,0.16,0.12,0.18,0.02,0.21,0.13,0.17,0.13,0.13,0.12,0.15,0.18,0.24,0.20,0.17,0.17,0.16,0.15,0.25,0.20,0.17,0.31,0.32,0.24,0.25,0.27,0.26,0.35,0.42,0.40,0.44,0.23,0.53,0.66,
698.00,0.08,0.11,0.08,0.06,0.04,0.04,0.13,0.09,0.07,0.16,0.14,0.10,0.08,0.08,0.13,0.10,0.17,0.04,0.18,0.11,0.17,0.10,0.13,0.12,0.14,0.19,0.25,0.18,0.14,0.15,0.17,0.15,0.26,0.17,0.19,0.29,0.32,0.24,0.24,0.30,0.27,0.34,0.41,0.37,0.44,0.21,0.54,0.64,
699.00,0.07,0.08,0.07,0.06,0.04,0.05,0.14,0.10,0.07,0.12,0.14,0.06,0.10,0.10,0.10,0.13,0.14,0.06,0.16,0.13,0.19,0.11,0.13,0.13,0.10,0.23,0.22,0.14,0.10,0.10,0.18,0.19,0.29,0.17,0.17,0.28,0.29,0.22,0.23,0.30,0.28,0.34,0.38,0.38,0.42,0.23,0.53,0.65,
700.00,0.07,0.10,0.09,0.09,0.04,0.10,0.11,0.11,0.07,0.12,0.18,0.01,0.11,0.12,0.06,0.14,0.11,0.09,0.15,0.14,0.19,0.15,0.15,0.12,0.11,0.24,0.18,0.12,0.11,0.09,0.19,0.19,0.27,0.21,0.14,0.29,0.31,0.23,0.22,0.33,0.30,0.32,0.37,0.36,0.38,0.25,0.54,0.66,
701.00,0.05,0.10,0.05,0.09,0.04,0.12,0.08,0.11,0.04,0.12,0.13,0.04,0.13,0.14,0.07,0.13,0.08,0.11,0.13,0.14,0.16,0.14,0.14,0.13,0.11,0.21,0.16,0.11,0.08,0.11,0.17,0.15,0.25,0.21,0.15,0.32,0.31,0.29,0.20,0.33,0.32,0.32,0.37,0.33,0.39,0.25,0.55,0.64,
702.00,0.02,0.13,0.07,0.10,0.07,0.14,0.07,0.14,0.02,0.07,0.15,0.07,0.12,0.14,0.09,0.12,0.10,0.11,0.10,0.14,0.17,0.16,0.11,0.16,0.07,0.19,0.16,0.14,0.05,0.12,0.18,0.13,0.17,0.20,0.18,0.32,0.34,0.31,0.23,0.32,0.33,0.28,0.36,0.35,0.38,0.26,0.51,0.66,
703.00,0.02,0.14,0.09,0.11,0.11,0.12,0.06,0.12,0.04,0.05,0.18,0.09,0.08,0.16,0.09,0.12,0.10,0.11,0.09,0.12,0.17,0.21,0.09,0.14,0.07,0.18,0.14,0.16,0.04,0.13,0.19,0.13,0.16,0.23,0.16,0.29,0.35,0.30,0.20,0.29,0.30,0.26,0.38,0.38,0.37,0.29,0.47,0.71,
704.00,-0.01,0.09,0.06,0.12,0.17,0.13,0.04,0.13,0.00,0.05,0.17,0.12,0.10,0.15,0.09,0.13,0.11,0.12,0.06,0.10,0.14,0.20,0.05,0.12,0.13,0.16,0.12,0.18,0.10,0.20,0.18,0.11,0.18,0.24,0.16,0.28,0.35,0.28,0.27,0.27,0.27,0.26,0.39,0.39,0.37,0.26,0.49,0.71,
705.00,0.01,0.10,0.05,0.13,0.21,0.11,0.07,0.13,0.07,0.06,0.10,0.15,0.07,0.12,0.08,0.12,0.13,0.11,0.07,0.10,0.15,0.20,0.07,0.16,0.11,0.14,0.12,0.18,0.09,0.24,0.14,0.08,0.21,0.18,0.20,0.27,0.36,0.27,0.26,0.25,0.25,0.23,0.36,0.40,0.37,0.29,0.49,0.71,
706.00,0.04,0.10,0.06,0.10,0.24,0.12,0.08,0.15,0.09,0.08,0.06,0.14,0.06,0.06,0.06,0.13,0.16,0.16,0.11,0.12,0.15,0.21,0.11,0.14,0.11,0.17,0.10,0.19,0.10,0.25,0.15,0.14,0.25,0.15,0.19,0.22,0.33,0.27,0.26,0.25,0.26,0.26,0.39,0.41,0.38,0.29,0.53,0.73,
707.00,0.09,0.09,0.04,0.06,0.19,0.19,0.12,0.12,0.14,0.12,0.07,0.11,0.02,0.03,0.03,0.11,0.16,0.17,0.14,0.13,0.13,0.21,0.14,0.14,0.13,0.15,0.12,0.16,0.15,0.27,0.16,0.18,0.27,0.12,0.16,0.19,0.31,0.20,0.20,0.29,0.23,0.24,0.37,0.43,0.41,0.32,0.55,0.67,
708.00,0.09,0.09,0.08,0.02,0.14,0.19,0.15,0.10,0.12,0.16,0.03,0.07,0.06,0.04,0.05,0.09,0.20,0.18,0.15,0.14,0.11,0.24,0.16,0.15,0.09,0.14,0.11,0.17,0.14,0.29,0.14,0.17,0.26,0.16,0.13,0.21,0.33,0.16,0.21,0.27,0.26,0.24,0.37,0.45,0.41,0.33,0.58,0.68,
709.00,0.16,0.07,0.09,0.02,0.12,0.18,0.13,0.09,0.19,0.23,0.00,0.01,0.09,0.07,0.03,0.12,0.22,0.21,0.18,0.18,0.11,0.26,0.15,0.17,0.05,0.16,0.10,0.14,0.11,0.26,0.15,0.14,0.18,0.16,0.18,0.28,0.33,0.19,0.23,0.31,0.28,0.25,0.35,0.43,0.41,0.37,0.58,0.70,
710.00,0.21,0.10,0.08,-0.00,0.07,0.22,0.10,0.13,0.18,0.26,0.04,0.02,0.14,0.06,0.08,0.14,0.16,0.18,0.23,0.22,0.11,0.27,0.14,0.15,0.08,0.18,0.11,0.11,0.12,0.23,0.17,0.16,0.17,0.20,0.19,0.33,0.29,0.20,0.26,0.30,0.25,0.28,0.34,0.40,0.45,0.39,0.56,0.74,
711.00,0.19,0.10,0.13,-0.02,0.07,0.20,0.11,0.15,0.14,0.23,0.00,0.07,0.20,0.08,0.07,0.15,0.13,0.15,0.24,0.19,0.10,0.24,0.10,0.17,0.12,0.14,0.11,0.12,0.09,0.21,0.17,0.13,0.14,0.15,0.21,0.28,0.28,0.19,0.28,0.31,0.26,0.32,0.34,0.39,0.46,0.38,0.54,0.75,
712.00,0.12,0.07,0.15,-0.01,0.10,0.17,0.08,0.18,0.05,0.19,0.02,0.10,0.20,0.10,0.10,0.16,0.14,0.13,0.24,0.15,0.10,0.24,0.10,0.20,0.11,0.15,0.09,0.09,0.07,0.17,0.25,0.08,0.16,0.17,0.14,0.28,0.30,0.19,0.26,0.34,0.22,0.37,0.31,0.34,0.48,0.38,0.56,0.72,
713.00,0.09,0.05,0.15,0.05,0.07,0.17,0.05,0.14,-0.03,0.13,0.08,0.11,0.20,0.09,0.09,0.18,0.03,0.08,0.24,0.16,0.13,0.22,0.12,0.17,0.13,0.12,0.12,0.09,0.08,0.15,0.25,0.05,0.15,0.17,0.10,0.26,0.28,0.19,0.22,0.26,0.25,0.38,0.30,0.36,0.46,0.38,0.54,0.66,
714.00,0.00,0.06,0.14,0.07,0.12,0.12,0.02,0.17,-0.06,0.09,0.14,0.18,0.18,0.06,0.05,0.17,-0.01,0.07,0.18,0.12,0.11,0.23,0.16,0.13,0.11,0.13,0.13,0.09,0.14,0.15,0.29,0.05,0.16,0.10,0.09,0.23,0.28,0.18,0.16,0.24,0.28,0.40,0.31,0.34,0.45,0.33,0.57,0.64,
715.00,-0.00,0.06,0.10,0.06,0.11,0.09,0.05,0.16,-0.08,0.06,0.13,0.19,0.15,0.07,0.07,0.16,0.00,0.06,0.18,0.12,0.09,0.13,0.15,0.12,0.11,0.15,0.13,0.10,0.18,0.10,0.31,0.07,0.16,0.16,0.03,0.22,0.27,0.18,0.15,0.26,0.39,0.40,0.34,0.35,0.39,0.33,0.57,0.56,
716.00,-0.02,0.00,0.07,0.09,0.09,0.08,0.04,0.16,-0.03,0.04,0.13,0.15,0.12,0.01,0.09,0.16,0.02,0.06,0.15,0.09,0.11,0.13,0.16,0.12,0.04,0.18,0.11,0.11,0.25,0.08,0.23,0.07,0.10,0.23,0.04,0.25,0.30,0.15,0.06,0.25,0.44,0.39,0.41,0.37,0.39,0.33,0.55,0.50,
717.00,0.02,-0.04,0.04,0.06,0.12,0.05,0.01,0.10,0.05,0.02,0.13,0.12,0.14,0.01,0.04,0.18,0.01,0.07,0.14,0.11,0.13,0.10,0.19,0.11,0.00,0.17,0.13,0.14,0.29,0.07,0.20,0.10,0.06,0.26,0.08,0.27,0.22,0.20,0.05,0.24,0.44,0.35,0.39,0.45,0.33,0.35,0.50,0.48,
718.00,0.06,-0.03,0.06,0.06,0.21,0.02,0.03,0.12,0.09,-0.02,0.09,0.11,0.12,0.02,0.08,0.21,0.09,0.08,0.15,0.04,0.13,0.09,0.22,0.15,0.03,0.11,0.15,0.18,0.27,0.06,0.15,0.07,0.01,0.18,0.15,0.26,0.23,0.24,0.07,0.27,0.41,0.30,0.37,0.44,0.34,0.35,0.45,0.50,
719.00,0.11,-0.04,0.10,0.09,0.21,0.08,0.00,0.12,0.16,-0.01,0.04,0.11,0.08,0.04,0.16,0.20,0.12,0.04,0.14,0.05,0.12,0.02,0.31,0.16,0.04,0.00,0.12,0.20,0.22,0.04,0.10,0.05,0.08,0.23,0.16,0.22,0.20,0.24,0.12,0.32,0.40,0.15,0.31,0.40,0.34,0.38,0.36,0.51,
720.00,0.13,-0.06,0.06,0.08,0.19,0.16,0.00,0.11,0.17,-0.01,0.03,0.20,0.09,0.01,0.17,0.17,0.10,0.02,0.08,0.09,0.11,0.11,0.32,0.12,0.07,-0.02,0.13,0.21,0.17,0.10,0.06,0.03,-0.01,0.13,0.17,0.14,0.20,0.19,0.15,0.35,0.30,0.12,0.27,0.40,0.32,0.37,0.37,0.59,
721.00,0.13,0.00,0.10,0.09,0.19,0.17,0.03,0.10,0.13,0.04,0.05,0.19,0.06,0.06,0.14,0.12,0.08,0.03,0.09,0.08,0.07,0.10,0.29,0.09,0.09,-0.04,0.16,0.18,0.08,0.15,0.11,-0.03,0.08,0.04,0.20,0.15,0.12,0.21,0.23,0.29,0.26,0.11,0.23,0.34,0.28,0.43,0.30,0.59,
722.00,0.13,0.07,0.07,0.10,0.16,0.16,0.04,0.13,0.12,0.06,0.06,0.18,0.10,0.05,0.12,0.08,0.13,0.04,0.04,0.13,0.00,0.10,0.26,0.08,0.13,-0.03,0.19,0.17,0.08,0.18,0.09,-0.13,0.11,-0.03,0.20,0.10,0.22,0.24,0.23,0.24,0.24,0.11,0.20,0.29,0.29,0.37,0.30,0.64,
723.00,0.09,0.05,-0.01,0.11,0.13,0.23,0.07,0.16,0.09,0.10,-0.01,0.19,0.09,0.04,0.02,0.14,0.10,0.09,0.03,0.22,0.06,0.12,0.23,0.15,0.16,-0.02,0.14,0.13,0.11,0.25,0.07,-0.06,0.09,-0.00,0.20,0.11,0.32,0.22,0.19,0.20,0.22,0.11,0.18,0.28,0.25,0.32,0.31,0.60,
724.00,0.08,0.09,-0.03,0.11,0.09,0.18,0.09,0.19,0.03,0.10,0.01,0.20,0.12,0.05,0.03,0.15,0.02,0.09,0.06,0.24,0.07,0.20,0.16,0.14,0.14,0.06,0.12,0.11,0.10,0.23,0.09,-0.04,0.10,0.00,0.11,0.14,0.29,0.22,0.12,0.19,0.21,0.19,0.22,0.30,0.29,0.29,0.34,0.60,
725.00,0.04,0.05,0.01,0.05,0.07,0.17,0.09,0.19,0.04,0.01,-0.04,0.18,0.13,0.05,0.07,0.12,0.04,0.11,0.15,0.21,0.05,0.18,0.12,0.19,0.12,0.07,0.11,0.11,0.13,0.17,0.08,-0.05,0.18,0.03,0.07,0.17,0.30,0.25,0.01,0.18,0.25,0.20,0.28,0.29,0.32,0.30,0.30,0.60,
726.00,0.05,0.05,0.01,0.07,0.09,0.13,0.10,0.17,0.06,0.04,-0.02,0.19,0.15,0.09,0.10,0.09,0.07,0.10,0.15,0.20,0.06,0.21,0.15,0.17,0.15,0.07,0.11,0.11,0.17,0.15,0.09,-0.03,0.19,0.04,0.03,0.22,0.32,0.22,0.03,0.23,0.21,0.22,0.29,0.35,0.30,0.23,0.36,0.59,
727.00,-0.02,0.01,0.03,0.10,0.11,0.09,0.12,0.13,0.02,0.05,-0.01,0.18,0.13,0.08,0.13,0.08,0.13,0.10,0.13,0.13,0.08,0.21,0.09,0.16,0.11,0.08,0.10,0.11,0.17,0.14,0.06,0.08,0.13,0.05,-0.01,0.27,0.30,0.23,0.10,0.20,0.21,0.24,0.27,0.34,0.31,0.27,0.38,0.58,
728.00,-0.01,-0.04,0.03,0.10,0.15,0.03,0.10,0.11,0.05,0.02,0.03,0.16,0.12,0.10,0.14,0.07,0.15,0.09,0.12,0.13,0.02,0.21,0.05,0.13,0.11,0.09,0.11,0.14,0.15,0.13,0.08,0.11,0.18,0.08,0.02,0.22,0.25,0.19,0.17,0.24,0.20,0.26,0.28,0.34,0.28,0.30,0.39,0.60,
729.00,-0.02,-0.00,0.02,0.15,0.12,0.01,0.13,0.11,0.07,0.04,0.00,0.14,0.20,0.05,0.17,0.02,0.19,0.07,0.12,0.09,0.08,0.21,0.11,0.14,0.14,0.07,0.12,0.14,0.17,0.15,0.07,0.07,0.10,0.13,0.07,0.19,0.25,0.19,0.17,0.26,0.20,0.27,0.38,0.36,0.23,0.24,0.42,0.55,
730.00,0.04,0.05,0.06,0.16,0.06,0.02,0.09,0.13,0.08,0.13,0.01,0.12,0.21,0.06,0.12,0.03,0.19,0.09,0.11,0.13,0.09,0.20,0.08,0.12,0.10,0.11,0.17,0.16,0.18,0.16,0.11,0.08,0.06,0.10,0.12,0.19,0.30,0.26,0.22,0.25,0.22,0.28,0.37,0.35,0.29,0.22,0.43,0.53,
731.00,0.04,0.05,0.03,0.12,0.05,0.04,0.12,0.13,0.08,0.08,0.07,0.11,0.14,0.05,0.13,0.08,0.17,0.08,0.12,0.10,0.16,0.18,0.07,0.16,0.08,0.07,0.15,0.15,0.20,0.19,0.11,0.07,0.03,0.18,0.16,0.14,0.31,0.27,0.20,0.22,0.24,0.24,0.37,0.34,0.31,0.19,0.44,0.54,
732.00,0.08,0.12,0.05,0.14,0.02,0.09,0.13,0.13,0.15,0.10,0.04,0.15,0.11,0.09,0.12,0.08,0.13,0.09,0.16,0.13,0.17,0.23,0.14,0.17,0.12,0.04,0.16,0.16,0.17,0.20,0.10,0.06,0.12,0.19,0.20,0.15,0.31,0.25,0.17,0.23,0.26,0.26,0.40,0.38,0.33,0.25,0.47,0.58,
733.00,0.10,0.17,0.07,0.18,-0.01,0.08,0.13,0.11,0.20,0.14,0.04,0.14,0.12,0.13,0.07,0.08,0.09,0.15,0.19,0.14,0.22,0.19,0.16,0.14,0.11,0.05,0.17,0.12,0.20,0.20,0.15,0.02,0.20,0.17,0.17,0.16,0.28,0.26,0.16,0.21,0.31,0.25,0.33,0.39,0.39,0.25,0.45,0.57,
734.00,0.14,0.17,0.05,0.12,-0.02,0.14,0.10,0.17,0.24,0.15,0.05,0.15,0.05,0.13,0.04,0.13,0.04,0.18,0.22,0.17,0.22,0.17,0.12,0.10,0.12,0.07,0.13,0.12,0.13,0.19,0.18,0.09,0.19,0.06,0.19,0.23,0.33,0.28,0.19,0.24,0.33,0.28,0.24,0.39,0.46,0.29,0.41,0.59,
735.00,0.15,0.15,0.06,0.10,0.04,0.14,0.09,0.18,0.24,0.10,0.03,0.18,0.04,0.18,0.04,0.10,0.08,0.20,0.24,0.07,0.18,0.12,0.11,0.09,0.14,0.06,0.06,0.16,0.09,0.20,0.19,0.12,0.26,0.08,0.19,0.24,0.24,0.21,0.19,0.18,0.32,0.34,0.22,0.44,0.43,0.33,0.46,0.61,
736.00,0.14,0.11,0.05,0.13,0.04,0.17,0.10,0.20,0.24,0.09,0.06,0.16,0.04,0.18,0.03,0.10,0.10,0.19,0.24,0.09,0.12,0.14,0.11,0.06,0.20,0.06,0.08,0.19,0.08,0.20,0.24,0.18,0.25,0.09,0.16,0.28,0.22,0.20,0.18,0.19,0.29,0.42,0.22,0.46,0.43,0.32,0.52,0.59,
737.00,0.16,0.09,0.03,0.14,0.04,0.14,0.08,0.20,0.24,0.06,0.07,0.13,0.08,0.16,0.04,0.08,0.12,0.12,0.15,0.10,0.10,0.16,0.16,0.03,0.20,0.07,0.08,0.18,0.05,0.19,0.27,0.13,0.19,0.08,0.14,0.33,0.20,0.16,0.20,0.20,0.27,0.43,0.22,0.44,0.38,0.26,0.53,0.63,
738.00,0.19,0.11,0.06,0.10,0.04,0.16,0.11,0.16,0.24,0.04,0.10,0.14,0.06,0.13,0.07,0.12,0.17,0.08,0.10,0.14,0.05,0.15,0.19,0.07,0.20,0.04,0.05,0.12,0.09,0.18,0.27,0.08,0.06,0.10,0.17,0.35,0.17,0.21,0.18,0.22,0.24,0.48,0.32,0.43,0.35,0.18,0.52,0.66,
739.00,0.19,0.11,0.00,0.08,0.01,0.15,0.17,0.05,0.16,0.06,0.12,0.14,0.07,0.12,0.18,0.11,0.21,0.01,0.10,0.13,0.05,0.16,0.21,0.06,0.24,0.01,0.07,0.10,0.10,0.20,0.26,0.05,0.15,0.15,0.17,0.29,0.16,0.29,0.16,0.24,0.25,0.52,0.36,0.39,0.35,0.18,0.55,0.63,
740.00,0.16,0.16,0.03,0.08,-0.04,0.15,0.19,0.01,0.11,0.03,0.16,0.12,0.10,0.06,0.14,0.15,0.25,-0.03,0.06,0.09,0.08,0.19,0.18,0.10,0.22,0.05,0.08,0.08,0.15,0.15,0.28,0.02,0.16,0.18,0.19,0.26,0.22,0.25,0.17,0.27,0.24,0.46,0.38,0.41,0.37,0.18,0.51,0.65,
741.00,0.09,0.14,0.06,0.08,-0.02,0.07,0.17,0.01,0.15,0.06,0.17,0.11,0.09,0.11,0.14,0.16,0.25,-0.01,0.05,0.11,0.09,0.18,0.19,0.12,0.14,0.10,0.11,0.06,0.18,0.13,0.23,-0.05,0.15,0.10,0.17,0.22,0.25,0.27,0.21,0.26,0.25,0.40,0.42,0.44,0.39,0.22,0.44,0.62,
742.00,0.05,0.10,0.09,0.05,-0.05,0.04,0.09,0.05,0.14,0.03,0.15,0.12,0.16,0.18,0.16,0.20,0.19,0.05,0.06,0.07,0.11,0.12,0.19,0.13,0.16,0.12,0.14,0.07,0.15,0.18,0.21,-0.06,0.15,0.08,0.19,0.16,0.30,0.32,0.14,0.28,0.27,0.29,0.41,0.47,0.39,0.26,0.40,0.60,
743.00,0.10,0.12,0.15,0.11,-0.01,0.09,0.03,0.10,0.17,0.00,0.09,0.13,0.16,0.22,0.15,0.18,0.16,0.03,0.05,0.08,0.15,0.15,0.24,0.13,0.13,0.18,0.12,0.13,0.17,0.21,0.25,-0.04,0.16,0.08,0.23,0.12,0.35,0.28,0.13,0.30,0.31,0.24,0.37,0.46,0.44,0.29,0.38,0.67,
744.00,0.03,0.11,0.19,0.16,0.09,0.16,-0.03,0.19,0.19,-0.01,0.05,0.15,0.16,0.22,0.03,0.21,0.13,0.05,0.04,0.09,0.15,0.17,0.19,0.16,0.17,0.17,0.08,0.15,0.13,0.17,0.19,-0.03,0.12,0.08,0.31,0.12,0.34,0.16,0.11,0.27,0.27,0.20,0.38,0.51,0.39,0.30,0.36,0.69,
745.00,-0.06,0.13,0.22,0.18,0.09,0.15,0.04,0.17,0.16,-0.02,0.01,0.08,0.15,0.27,0.04,0.23,0.06,0.05,0.07,0.15,0.16,0.14,0.20,0.16,0.12,0.17,0.05,0.18,0.17,0.23,0.16,-0.01,-0.01,0.05,0.22,0.15,0.29,0.23,0.10,0.31,0.30,0.26,0.38,0.49,0.36,0.30,0.43,0.70,
746.00,-0.05,0.11,0.25,0.19,0.15,0.17,0.04,0.13,0.07,0.04,-0.03,0.11,0.21,0.25,-0.02,0.26,0.10,0.09,0.03,0.15,0.24,0.10,0.14,0.15,0.18,0.10,0.06,0.19,0.15,0.25,0.22,-0.04,0.06,0.06,0.25,0.16,0.28,0.29,0.11,0.38,0.28,0.30,0.34,0.50,0.42,0.30,0.49,0.77,
747.00,0.03,0.14,0.20,0.23,0.18,0.25,0.17,0.09,0.04,0.10,0.01,0.10,0.22,0.19,-0.05,0.31,0.05,0.12,0.06,0.20,0.26,0.16,0.09,0.18,0.15,0.12,0.01,0.19,0.20,0.22,0.24,0.05,0.04,0.14,0.21,0.17,0.26,0.27,0.19,0.41,0.26,0.29,0.34,0.49,0.48,0.33,0.51,0.76,
748.00,0.06,0.09,0.16,0.20,0.13,0.27,0.20,0.11,0.04,0.15,-0.04,0.11,0.31,0.13,-0.03,0.29,0.09,0.15,0.13,0.24,0.23,0.09,0.05,0.16,0.16,0.12,0.00,0.17,0.18,0.22,0.22,0.04,0.05,0.12,0.14,0.20,0.27,0.30,0.19,0.46,0.19,0.34,0.31,0.45,0.51,0.41,0.48,0.71,
749.00,0.12,0.04,0.14,0.13,0.07,0.20,0.25,0.09,0.12,0.16,0.00,0.13,0.29,0.18,0.09,0.25,0.15,0.21,0.15,0.25,0.24,0.03,0.06,0.10,0.13,0.20,0.07,0.19,0.16,0.23,0.29,0.04,-0.01,0.09,0.03,0.21,0.28,0.34,0.29,0.39,0.16,0.33,0.30,0.44,0.57,0.44,0.55,0.70,
750.00,0.11,-0.00,0.07,0.12,0.11,0.17,0.24,0.09,0.10,0.16,0.04,0.07,0.24,0.13,0.13,0.20,0.16,0.22,0.14,0.25,0.24,0.09,0.06,0.07,0.14,0.15,0.14,0.12,0.14,0.19,0.28,0.03,0.09,0.07,-0.01,0.25,0.27,0.35,0.30,0.39,0.16,0.25,0.26,0.43,0.62,0.40,0.51,0.67,
